,ID,name,full_name,club,club_logo,special,age,league,birth_date,height_cm,weight_kg,body_type,real_face,flag,nationality,photo,eur_value,eur_wage,eur_release_clause,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,skill_moves,weak_foot,work_rate_att,work_rate_def,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,rs,rw,rf,ram,rcm,rm,rdm,rcb,rb,rwb,st,lw,cf,cam,cm,lm,cdm,cb,lb,lwb,ls,lf,lam,lcm,ldm,lcb,gk,1_on_1_rush_trait,acrobatic_clearance_trait,argues_with_officials_trait,avoids_using_weaker_foot_trait,backs_into_player_trait,bicycle_kicks_trait,cautious_with_crosses_trait,chip_shot_trait,chipped_penalty_trait,comes_for_crosses_trait,corner_specialist_trait,diver_trait,dives_into_tackles_trait,diving_header_trait,driven_pass_trait,early_crosser_trait,fan's_favourite_trait,fancy_flicks_trait,finesse_shot_trait,flair_trait,flair_passes_trait,gk_flat_kick_trait,gk_long_throw_trait,gk_up_for_corners_trait,giant_throw_in_trait,inflexible_trait,injury_free_trait,injury_prone_trait,leadership_trait,long_passer_trait,long_shot_taker_trait,long_throw_in_trait,one_club_player_trait,outside_foot_shot_trait,playmaker_trait,power_free_kick_trait,power_header_trait,puncher_trait,rushes_out_of_goal_trait,saves_with_feet_trait,second_wind_trait,selfish_trait,skilled_dribbling_trait,stutter_penalty_trait,swerve_pass_trait,takes_finesse_free_kicks_trait,target_forward_trait,team_player_trait,technical_dribbler_trait,tries_to_beat_defensive_line_trait,poacher_speciality,speedster_speciality,aerial_threat_speciality,dribbler_speciality,playmaker_speciality,engine_speciality,distance_shooter_speciality,crosser_speciality,free_kick_specialist_speciality,tackling_speciality,tactician_speciality,acrobat_speciality,strength_speciality,clinical_finisher_speciality,prefers_rs,prefers_rw,prefers_rf,prefers_ram,prefers_rcm,prefers_rm,prefers_rdm,prefers_rcb,prefers_rb,prefers_rwb,prefers_st,prefers_lw,prefers_cf,prefers_cam,prefers_cm,prefers_lm,prefers_cdm,prefers_cb,prefers_lb,prefers_lwb,prefers_ls,prefers_lf,prefers_lam,prefers_lcm,prefers_ldm,prefers_lcb,prefers_gk,FirstInitial,Surname,Unnamed: 0_y,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,Firstname
321,200215,S. Rode,Sebastian Rode,Borussia Dortmund,https://cdn.sofifa.org/18/teams/22.png,2021,26,German Bundesliga,1990-10-11,179.0,75.0,Normal,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/200215.png,10500000.0,50000.0,18600000.0,78,80,68,62,70,73,77,80,2,3,3,High,High,Right,69,55,66,75,55,72,51,57,72,73,72,65,72,77,75,75,78,86,75,65,84,80,69,71,51,74,76,78,78,9,8,14,7,11,68.0,70.0,70.0,71.0,74.0,71.0,77.0,76.0,76.0,76.0,68.0,70.0,70.0,71.0,74.0,71.0,77.0,76.0,76.0,76.0,68.0,70.0,71.0,74.0,77.0,76.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,S,Rode,890.0,Sebastian Rode,30,EF,Midfielder,17,0,0,0,0,4,0,0,0,6,0,0,0,0,0,Sebastian
322,199767,M. van Ginkel,Marco van Ginkel,PSV,https://cdn.sofifa.org/18/teams/247.png,2077,24,Holland Eredivisie,1992-12-01,186.0,82.0,Normal,True,https://cdn.sofifa.org/flags/34@3x.png,Netherlands,https://cdn.sofifa.org/18/players/199767.png,13500000.0,89000.0,,78,82,71,76,75,75,65,77,2,3,4,High,Medium,Right,70,78,72,79,72,76,66,68,77,78,67,75,74,76,56,75,76,87,75,76,68,67,77,73,67,83,55,71,68,7,11,13,13,14,76.0,75.0,76.0,76.0,77.0,76.0,73.0,69.0,72.0,73.0,76.0,75.0,76.0,76.0,77.0,76.0,73.0,69.0,72.0,73.0,76.0,76.0,76.0,77.0,73.0,69.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,M,Ginkel,497.0,Marco van Ginkel,2,CHEL,Midfielder,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,Marco
323,198706,Luis Alberto,Luis Alberto Romero Alconchel,Lazio,https://cdn.sofifa.org/18/teams/46.png,1747,24,Italian Serie A,1992-09-28,183.0,74.0,Lean,True,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/198706.png,14000000.0,43000.0,24900000.0,78,83,68,73,78,78,27,55,2,3,4,High,Medium,Right,76,73,45,83,58,80,77,74,75,82,74,63,74,74,50,77,40,59,64,77,29,28,75,74,56,72,24,25,18,6,8,6,12,11,72.0,77.0,76.0,77.0,72.0,76.0,53.0,40.0,49.0,55.0,72.0,77.0,76.0,77.0,72.0,76.0,53.0,40.0,49.0,55.0,72.0,76.0,77.0,72.0,53.0,40.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,L,Alberto,410.0,Luis Alberto,12,LPOOL,Midfielder,0,0,1,0,0,0,0,25,9,0,0,0,0,0,0,Luis
324,197083,D. Caligiuri,Daniel Caligiuri,FC Schalke 04,https://cdn.sofifa.org/18/teams/34.png,2022,29,German Bundesliga,1988-01-15,182.0,80.0,Lean,False,https://cdn.sofifa.org/flags/27@3x.png,Italy,https://cdn.sofifa.org/18/players/197083.png,10000000.0,42000.0,17000000.0,78,78,78,72,74,80,53,69,2,3,3,Medium,Medium,Right,76,69,56,77,68,81,78,61,63,79,78,78,78,78,76,78,76,76,68,70,59,60,76,76,79,74,44,58,51,12,10,13,6,14,73.0,77.0,76.0,76.0,73.0,77.0,66.0,60.0,66.0,69.0,73.0,77.0,76.0,76.0,73.0,77.0,66.0,60.0,66.0,69.0,73.0,76.0,76.0,73.0,66.0,60.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,D,Caligiuri,848.0,Daniel Caligiuri,39,VFL,Midfielder,9,1,1,0,0,2,0,21,15,4,0,0,0,0,0,Daniel
325,194932,A. Townsend,Andros Townsend,Crystal Palace,https://cdn.sofifa.org/18/teams/1799.png,1906,25,English Premier League,1991-07-16,181.0,73.0,Normal,True,https://cdn.sofifa.org/flags/14@3x.png,England,https://cdn.sofifa.org/18/players/194932.png,12500000.0,55000.0,24700000.0,78,79,85,75,73,80,33,63,2,3,4,High,Medium,Left,77,72,52,75,59,82,71,76,67,79,86,84,82,71,72,82,48,76,59,77,58,21,70,71,83,68,39,31,27,13,11,11,11,13,73.0,77.0,76.0,76.0,69.0,77.0,54.0,45.0,55.0,59.0,73.0,77.0,76.0,76.0,69.0,77.0,54.0,45.0,55.0,59.0,73.0,76.0,76.0,69.0,54.0,45.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,A,Townsend,283.0,Andros Townsend,40,SPURS,Midfielder,12,1,0,0,0,2,0,16,13,5,0,0,0,0,0,Andros
326,192984,K. Casteels,Koen Casteels,VfL Wolfsburg,https://cdn.sofifa.org/18/teams/175.png,1223,25,German Bundesliga,1992-06-25,197.0,86.0,Normal,False,https://cdn.sofifa.org/flags/7@3x.png,Belgium,https://cdn.sofifa.org/18/players/192984.png,9000000.0,42000.0,16000000.0,78,81,80,69,74,82,45,75,2,1,3,Medium,Medium,Left,15,15,14,35,13,14,20,13,37,23,44,46,50,78,43,21,58,44,72,18,33,16,15,38,20,50,12,19,17,80,69,74,75,82,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,K,Casteels,919.0,Koen Casteels,24,,Goalkeeper,23,0,0,1,0,0,0,3,0,1,1,0,53,31,0,Koen
327,192841,E. Giaccherini,Emanuele Giaccherini,Napoli,https://cdn.sofifa.org/18/teams/48.png,2083,32,Italian Serie A,1985-05-05,167.0,60.0,Normal,True,https://cdn.sofifa.org/flags/27@3x.png,Italy,https://cdn.sofifa.org/18/players/192841.png,8000000.0,67000.0,13600000.0,78,78,78,70,76,82,62,62,2,3,3,High,Medium,Right,78,66,58,78,74,81,76,72,70,80,86,71,88,76,93,68,53,78,54,80,66,66,80,76,69,78,58,62,66,14,11,14,14,7,72.0,78.0,77.0,78.0,76.0,78.0,70.0,64.0,71.0,73.0,72.0,78.0,77.0,78.0,76.0,78.0,70.0,64.0,71.0,73.0,72.0,77.0,78.0,76.0,70.0,64.0,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,E,Giaccherini,161.0,Emanuele Giaccherini,68,SUND,Forward,16,4,4,0,0,4,0,18,8,9,0,0,0,0,0,Emanuele
328,192557,M. Plattenhardt,Marvin Plattenhardt,Hertha BSC Berlin,https://cdn.sofifa.org/18/teams/166.png,2068,25,German Bundesliga,1992-01-26,181.0,76.0,Normal,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/192557.png,10500000.0,28000.0,18600000.0,78,80,77,55,77,75,74,71,2,3,3,Medium,Medium,Left,90,43,58,78,54,75,85,89,69,78,76,77,68,75,74,79,72,77,71,55,64,71,67,65,61,69,77,78,77,15,6,15,13,16,66.0,72.0,70.0,70.0,72.0,74.0,74.0,73.0,77.0,78.0,66.0,72.0,70.0,70.0,72.0,74.0,74.0,73.0,77.0,78.0,66.0,70.0,70.0,72.0,74.0,73.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,M,Plattenhardt,739.0,Marvin Plattenhardt,67,FCN,Midfielder,30,1,2,0,0,5,0,3,1,2,0,0,0,0,0,Marvin
329,189606,J. Baumgartlinger,Julian Baumgartlinger,Bayer 04 Leverkusen,https://cdn.sofifa.org/18/teams/32.png,1942,29,German Bundesliga,1988-01-02,183.0,82.0,Normal,False,https://cdn.sofifa.org/flags/4@3x.png,Austria,https://cdn.sofifa.org/18/players/189606.png,8000000.0,50000.0,13600000.0,78,78,71,49,68,68,76,83,2,2,3,Medium,High,Right,63,39,69,78,50,65,47,49,71,74,69,73,65,76,64,73,78,89,80,39,84,78,62,64,59,75,75,80,74,9,13,10,9,14,64.0,65.0,65.0,66.0,71.0,69.0,77.0,77.0,75.0,75.0,64.0,65.0,65.0,66.0,71.0,69.0,77.0,77.0,75.0,75.0,64.0,65.0,66.0,71.0,77.0,77.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,J,Baumgartlinger,968.0,Julian Baumgartlinger,15,,Midfielder,6,0,0,0,0,0,0,3,3,2,0,0,0,0,0,Julian
330,189506,Victor Sanchez,Victor Sanchez Mata,RCD Espanyol,https://cdn.sofifa.org/18/teams/452.png,2060,29,Spanish Primera Division,1987-09-08,174.0,72.0,Normal,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/189506.png,8000000.0,30000.0,16800000.0,78,78,64,63,79,72,79,68,1,3,3,Medium,Medium,Right,74,57,68,85,51,65,72,69,77,80,62,66,73,79,77,73,78,70,59,67,86,80,65,79,61,82,80,81,79,7,6,10,14,10,68.0,71.0,71.0,74.0,77.0,72.0,79.0,77.0,77.0,77.0,68.0,71.0,71.0,74.0,77.0,72.0,79.0,77.0,77.0,77.0,68.0,71.0,74.0,77.0,79.0,77.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,V,Sanchez,1291.0,Victor Sanchez,74,RCDE,Midfielder,32,4,1,0,0,14,0,2,1,4,0,0,0,0,0,Victor
331,189157,Y. Bolasie,Yannick Bolasie,Everton,https://cdn.sofifa.org/18/teams/7.png,1871,28,English Premier League,1989-05-24,188.0,84.0,Normal,True,https://cdn.sofifa.org/flags/110@3x.png,DR Congo,https://cdn.sofifa.org/18/players/189157.png,10500000.0,105000.0,20000000.0,78,78,87,68,68,84,31,78,2,5,4,High,High,Right,75,64,51,71,51,87,62,49,67,82,86,87,82,74,76,81,64,76,82,71,76,31,69,65,65,69,27,34,17,8,9,12,14,6,72.0,77.0,75.0,75.0,69.0,77.0,56.0,48.0,54.0,59.0,72.0,77.0,75.0,75.0,69.0,77.0,56.0,48.0,54.0,59.0,72.0,75.0,75.0,69.0,56.0,48.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Y,Bolasie,195.0,Yannick Bolasie,60,LCFC,Midfielder,23,0,4,0,0,1,1,6,6,14,0,0,0,0,0,Yannick
332,188879,A. N'Diaye,Alfred N'Diaye,Wolverhampton Wanderers,https://cdn.sofifa.org/18/teams/110.png,1861,27,English Championship,1990-03-06,187.0,82.0,Stocky,True,https://cdn.sofifa.org/flags/136@3x.png,Senegal,https://cdn.sofifa.org/18/players/188879.png,10000000.0,32000.0,,78,80,72,54,64,67,76,86,1,2,3,Medium,High,Right,58,46,55,76,31,65,36,32,70,74,66,76,60,74,57,73,62,79,93,63,85,80,46,61,54,68,75,83,75,11,7,13,15,10,62.0,64.0,64.0,65.0,70.0,66.0,77.0,77.0,74.0,74.0,62.0,64.0,64.0,65.0,70.0,66.0,77.0,77.0,74.0,74.0,62.0,64.0,65.0,70.0,77.0,77.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,A,N'Diaye,1471.0,Alfred N'Diaye,30,BETI,Midfielder,16,0,1,0,0,5,0,0,0,1,0,0,0,0,0,Alfred
333,188103,Rochina,Ruben Rochina Naixes,Rubin Kazan,https://cdn.sofifa.org/18/teams/110227.png,1981,26,Russian Premier League,1991-03-23,182.0,76.0,Lean,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/188103.png,12500000.0,48000.0,19700000.0,78,80,73,75,76,78,42,72,1,4,2,Medium,Medium,Left,75,70,54,78,68,79,76,68,76,80,75,72,67,79,68,82,71,71,73,81,71,54,75,77,67,72,20,54,40,7,16,11,13,13,74.0,76.0,77.0,77.0,75.0,76.0,64.0,55.0,60.0,64.0,74.0,76.0,77.0,77.0,75.0,76.0,64.0,55.0,60.0,64.0,74.0,77.0,77.0,75.0,64.0,55.0,,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,R,Rochina,1382.0,Ruben Rochina,50,RAVA,Forward,15,4,0,0,0,2,0,3,2,13,0,0,0,0,0,Ruben
334,186115,K. Gibbs,Kieran Gibbs,West Bromwich Albion,https://cdn.sofifa.org/18/teams/109.png,1990,27,English Premier League,1989-09-26,179.0,70.0,Lean,True,https://cdn.sofifa.org/flags/14@3x.png,England,https://cdn.sofifa.org/18/players/186115.png,8500000.0,62000.0,16200000.0,78,78,79,55,70,74,77,72,2,3,2,High,Medium,Left,76,47,68,74,47,74,64,52,65,75,77,80,73,77,74,67,71,77,69,60,72,78,63,65,63,75,76,79,78,6,11,8,9,15,66.0,70.0,69.0,69.0,71.0,72.0,74.0,75.0,77.0,77.0,66.0,70.0,69.0,69.0,71.0,72.0,74.0,75.0,77.0,77.0,66.0,69.0,69.0,71.0,74.0,75.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,K,Gibbs,137.0,Kieran Gibbs,75,ARSL,Defender,24,0,1,8,3,2,1,6,4,3,0,0,30,13,0,Kieran
335,183871,N. Muller,Nicolai Muller,Hamburger SV,https://cdn.sofifa.org/18/teams/28.png,1980,29,German Bundesliga,1987-09-25,173.0,66.0,Lean,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/183871.png,10000000.0,40000.0,17000000.0,78,78,87,72,70,81,45,66,2,3,3,High,Medium,Right,75,75,56,71,80,85,65,61,66,75,87,87,86,72,84,71,78,77,57,63,71,48,75,69,73,77,38,49,37,6,16,6,7,14,73.0,77.0,75.0,75.0,70.0,77.0,60.0,54.0,61.0,64.0,73.0,77.0,75.0,75.0,70.0,77.0,60.0,54.0,61.0,64.0,73.0,75.0,75.0,70.0,60.0,54.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,N,Muller,675.0,Nicolai Muller,96,,Midfielder,22,9,3,0,0,6,0,4,4,4,0,0,0,0,0,Nicolai
336,183394,M. Sissoko,Moussa Sissoko,Tottenham Hotspur,https://cdn.sofifa.org/18/teams/18.png,2141,27,English Premier League,1989-08-16,187.0,91.0,Normal,True,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/183394.png,11000000.0,84000.0,20900000.0,78,78,77,74,75,76,72,85,2,3,2,Medium,Medium,Right,76,72,70,79,67,78,75,74,74,77,75,78,70,77,59,85,80,87,88,71,78,76,76,68,68,73,69,72,71,14,8,11,10,8,76.0,76.0,76.0,75.0,76.0,77.0,76.0,75.0,75.0,76.0,76.0,76.0,76.0,75.0,76.0,77.0,76.0,75.0,75.0,76.0,76.0,76.0,75.0,76.0,76.0,75.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,M,Sissoko,77.0,Moussa Sissoko,92,NEWU,Midfielder,35,3,5,0,0,8,0,0,0,5,0,0,0,0,0,Moussa
337,183249,R. Bobadilla,Raul Bobadilla,Borussia Monchengladbach,https://cdn.sofifa.org/18/teams/23.png,2002,30,German Bundesliga,1987-06-18,181.0,88.0,Stocky,False,https://cdn.sofifa.org/flags/58@3x.png,Paraguay,https://cdn.sofifa.org/18/players/183249.png,10000000.0,41000.0,17000000.0,78,78,73,77,70,78,37,86,2,3,3,High,Medium,Right,75,77,74,73,76,80,80,80,59,80,69,76,66,75,77,83,82,76,91,72,86,27,76,64,75,74,21,51,24,13,13,12,8,11,77.0,75.0,76.0,74.0,69.0,75.0,57.0,55.0,55.0,58.0,77.0,75.0,76.0,74.0,69.0,75.0,57.0,55.0,55.0,58.0,77.0,76.0,74.0,69.0,57.0,55.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,R,Bobadilla,846.0,Raul Bobadilla,39,,Forward,9,3,0,0,0,2,0,9,8,8,0,0,0,0,0,Raul
338,198017,M. Pereira,Michael Pereira,Evkur Yeni Malatyaspor,https://cdn.sofifa.org/18/teams/113259.png,1839,29,Turkish Super Lig,1987-12-08,180.0,73.0,Lean,False,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/198017.png,1000000.0,10000.0,2100000.0,69,69,89,61,60,72,48,75,1,3,4,High,Low,Right,65,55,49,59,51,70,50,48,57,69,89,89,90,67,70,82,91,80,76,57,63,54,65,62,51,64,39,52,46,7,8,12,6,10,66.0,68.0,67.0,66.0,63.0,68.0,59.0,56.0,61.0,63.0,66.0,68.0,67.0,66.0,63.0,68.0,59.0,56.0,61.0,63.0,66.0,67.0,66.0,63.0,59.0,56.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,M,Pereira,1486.0,Michael Pereira,28,,Forward,11,0,0,0,0,1,0,13,7,9,0,0,0,0,0,Michael
339,182836,A. Carroll,Andy Carroll,West Ham United,https://cdn.sofifa.org/18/teams/19.png,1913,28,English Premier League,1989-01-06,193.0,79.0,Normal,True,https://cdn.sofifa.org/flags/14@3x.png,England,https://cdn.sofifa.org/18/players/182836.png,10500000.0,105000.0,20000000.0,78,78,62,78,61,68,49,85,2,2,3,Medium,High,Left,62,77,91,65,74,67,53,42,57,74,60,64,62,77,49,85,84,68,93,78,85,45,76,65,73,78,42,46,43,14,14,12,10,6,77.0,69.0,72.0,69.0,66.0,68.0,60.0,62.0,58.0,58.0,77.0,69.0,72.0,69.0,66.0,68.0,60.0,62.0,58.0,58.0,77.0,72.0,69.0,66.0,60.0,62.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,A,Carroll,254.0,Andy Carroll,46,WESTHAM,Forward,12,2,4,0,0,0,1,3,3,5,0,0,0,0,0,Andy
340,176619,A. Ramos,Adrian Ramos,Granada CF,https://cdn.sofifa.org/18/teams/110832.png,1910,31,Spanish Segunda Division,1986-01-22,186.0,78.0,Lean,False,https://cdn.sofifa.org/flags/56@3x.png,Colombia,https://cdn.sofifa.org/18/players/176619.png,9500000.0,15000.0,15200000.0,78,78,80,74,65,74,37,72,2,3,3,Medium,Medium,Right,68,78,86,69,73,74,68,48,55,75,77,83,75,77,68,76,91,73,76,64,58,43,78,65,72,78,23,33,28,9,14,13,14,6,77.0,74.0,75.0,72.0,66.0,73.0,54.0,52.0,56.0,58.0,77.0,74.0,75.0,72.0,66.0,73.0,54.0,52.0,56.0,58.0,77.0,75.0,72.0,66.0,54.0,52.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,A,Ramos,628.0,Adrian Ramos,152,HB1,Forward,30,16,5,0,0,3,0,2,2,8,0,1,0,0,0,Adrian
