,ID,name,full_name,club,club_logo,special,age,league,birth_date,height_cm,weight_kg,body_type,real_face,flag,nationality,photo,eur_value,eur_wage,eur_release_clause,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,skill_moves,weak_foot,work_rate_att,work_rate_def,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,rs,rw,rf,ram,rcm,rm,rdm,rcb,rb,rwb,st,lw,cf,cam,cm,lm,cdm,cb,lb,lwb,ls,lf,lam,lcm,ldm,lcb,gk,1_on_1_rush_trait,acrobatic_clearance_trait,argues_with_officials_trait,avoids_using_weaker_foot_trait,backs_into_player_trait,bicycle_kicks_trait,cautious_with_crosses_trait,chip_shot_trait,chipped_penalty_trait,comes_for_crosses_trait,corner_specialist_trait,diver_trait,dives_into_tackles_trait,diving_header_trait,driven_pass_trait,early_crosser_trait,fan's_favourite_trait,fancy_flicks_trait,finesse_shot_trait,flair_trait,flair_passes_trait,gk_flat_kick_trait,gk_long_throw_trait,gk_up_for_corners_trait,giant_throw_in_trait,inflexible_trait,injury_free_trait,injury_prone_trait,leadership_trait,long_passer_trait,long_shot_taker_trait,long_throw_in_trait,one_club_player_trait,outside_foot_shot_trait,playmaker_trait,power_free_kick_trait,power_header_trait,puncher_trait,rushes_out_of_goal_trait,saves_with_feet_trait,second_wind_trait,selfish_trait,skilled_dribbling_trait,stutter_penalty_trait,swerve_pass_trait,takes_finesse_free_kicks_trait,target_forward_trait,team_player_trait,technical_dribbler_trait,tries_to_beat_defensive_line_trait,poacher_speciality,speedster_speciality,aerial_threat_speciality,dribbler_speciality,playmaker_speciality,engine_speciality,distance_shooter_speciality,crosser_speciality,free_kick_specialist_speciality,tackling_speciality,tactician_speciality,acrobat_speciality,strength_speciality,clinical_finisher_speciality,prefers_rs,prefers_rw,prefers_rf,prefers_ram,prefers_rcm,prefers_rm,prefers_rdm,prefers_rcb,prefers_rb,prefers_rwb,prefers_st,prefers_lw,prefers_cf,prefers_cam,prefers_cm,prefers_lm,prefers_cdm,prefers_cb,prefers_lb,prefers_lwb,prefers_ls,prefers_lf,prefers_lam,prefers_lcm,prefers_ldm,prefers_lcb,prefers_gk,FirstInitial,Surname,Unnamed: 0_y,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,Firstname
436,189506,Victor Sanchez,Victor Sanchez Mata,RCD Espanyol,https://cdn.sofifa.org/18/teams/452.png,2060,29,Spanish Primera Division,1987-09-08,174.0,72.0,Normal,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/189506.png,8000000.0,30000.0,16800000.0,78,78,64,63,79,72,79,68,1,3,3,Medium,Medium,Right,74,57,68,85,51,65,72,69,77,80,62,66,73,79,77,73,78,70,59,67,86,80,65,79,61,82,80,81,79,7,6,10,14,10,68.0,71.0,71.0,74.0,77.0,72.0,79.0,77.0,77.0,77.0,68.0,71.0,71.0,74.0,77.0,72.0,79.0,77.0,77.0,77.0,68.0,71.0,74.0,77.0,79.0,77.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,V,Sanchez,794.0,Victor Sanchez,45,RCDE,Midfielder,24,0,2,0,0,10,0,1,1,5,0,0,0,0,0,Victor
437,189157,Y. Bolasie,Yannick Bolasie,Everton,https://cdn.sofifa.org/18/teams/7.png,1871,28,English Premier League,1989-05-24,188.0,84.0,Normal,True,https://cdn.sofifa.org/flags/110@3x.png,DR Congo,https://cdn.sofifa.org/18/players/189157.png,10500000.0,105000.0,20000000.0,78,78,87,68,68,84,31,78,2,5,4,High,High,Right,75,64,51,71,51,87,62,49,67,82,86,87,82,74,76,81,64,76,82,71,76,31,69,65,65,69,27,34,17,8,9,12,14,6,72.0,77.0,75.0,75.0,69.0,77.0,56.0,48.0,54.0,59.0,72.0,77.0,75.0,75.0,69.0,77.0,56.0,48.0,54.0,59.0,72.0,75.0,75.0,69.0,56.0,48.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Y,Bolasie,323.0,Yannick Bolasie,25,EVER,Midfielder,8,1,0,0,0,0,0,7,4,6,0,0,0,0,0,Yannick
438,188879,A. N'Diaye,Alfred N'Diaye,Wolverhampton Wanderers,https://cdn.sofifa.org/18/teams/110.png,1861,27,English Championship,1990-03-06,187.0,82.0,Stocky,True,https://cdn.sofifa.org/flags/136@3x.png,Senegal,https://cdn.sofifa.org/18/players/188879.png,10000000.0,32000.0,,78,80,72,54,64,67,76,86,1,2,3,Medium,High,Right,58,46,55,76,31,65,36,32,70,74,66,76,60,74,57,73,62,79,93,63,85,80,46,61,54,68,75,83,75,11,7,13,15,10,62.0,64.0,64.0,65.0,70.0,66.0,77.0,77.0,74.0,74.0,62.0,64.0,64.0,65.0,70.0,66.0,77.0,77.0,74.0,74.0,62.0,64.0,65.0,70.0,77.0,77.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,A,N'Diaye,1099.0,Alfred N'Diaye,1,VIAL,Midfielder,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,Alfred
439,188103,Rochina,Ruben Rochina Naixes,Rubin Kazan,https://cdn.sofifa.org/18/teams/110227.png,1981,26,Russian Premier League,1991-03-23,182.0,76.0,Lean,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/188103.png,12500000.0,48000.0,19700000.0,78,80,73,75,76,78,42,72,1,4,2,Medium,Medium,Left,75,70,54,78,68,79,76,68,76,80,75,72,67,79,68,82,71,71,73,81,71,54,75,77,67,72,20,54,40,7,16,11,13,13,74.0,76.0,77.0,77.0,75.0,76.0,64.0,55.0,60.0,64.0,74.0,76.0,77.0,77.0,75.0,76.0,64.0,55.0,60.0,64.0,74.0,77.0,77.0,75.0,64.0,55.0,,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,R,Rochina,1178.0,Ruben Rochina,-1,,Forward,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,Ruben
440,186805,J. Montero,Jefferson Montero,Getafe CF,https://cdn.sofifa.org/18/teams/1860.png,1900,27,Spanish Primera Division,1989-09-01,172.0,74.0,Normal,True,https://cdn.sofifa.org/flags/57@3x.png,Ecuador,https://cdn.sofifa.org/18/players/186805.png,11000000.0,68000.0,,78,78,90,68,73,82,31,65,2,4,3,High,High,Right,74,65,50,74,64,83,76,64,70,80,91,90,84,70,85,76,69,77,68,68,40,25,73,73,68,77,24,38,20,11,11,12,15,12,72.0,77.0,76.0,76.0,70.0,77.0,54.0,44.0,54.0,58.0,72.0,77.0,76.0,76.0,70.0,77.0,54.0,44.0,54.0,58.0,72.0,76.0,76.0,70.0,54.0,44.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,J,Montero,1059.0,Jefferson Montero,4,,Midfielder,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,Jefferson
441,186345,K. Trippier,Kieran Trippier,Tottenham Hotspur,https://cdn.sofifa.org/18/teams/18.png,2054,26,English Premier League,1990-09-19,178.0,72.0,Normal,True,https://cdn.sofifa.org/flags/14@3x.png,England,https://cdn.sofifa.org/18/players/186345.png,10000000.0,76000.0,19800000.0,78,79,77,56,77,75,76,75,2,3,4,High,High,Right,87,45,70,73,44,75,80,68,76,75,78,77,77,72,76,77,74,87,71,66,70,74,60,78,39,71,77,76,78,11,14,8,11,10,66.0,72.0,69.0,71.0,74.0,74.0,75.0,74.0,77.0,78.0,66.0,72.0,69.0,71.0,74.0,74.0,75.0,74.0,77.0,78.0,66.0,69.0,71.0,74.0,75.0,74.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,K,Trippier,136.0,Kieran Trippier,64,SPURS,Defender,17,0,3,6,1,1,0,13,3,2,0,0,20,7,0,Kieran
442,186115,K. Gibbs,Kieran Gibbs,West Bromwich Albion,https://cdn.sofifa.org/18/teams/109.png,1990,27,English Premier League,1989-09-26,179.0,70.0,Lean,True,https://cdn.sofifa.org/flags/14@3x.png,England,https://cdn.sofifa.org/18/players/186115.png,8500000.0,62000.0,16200000.0,78,78,79,55,70,74,77,72,2,3,2,High,Medium,Left,76,47,68,74,47,74,64,52,65,75,77,80,73,77,74,67,71,77,69,60,72,78,63,65,63,75,76,79,78,6,11,8,9,15,66.0,70.0,69.0,69.0,71.0,72.0,74.0,75.0,77.0,77.0,66.0,70.0,69.0,69.0,71.0,72.0,74.0,75.0,77.0,77.0,66.0,69.0,69.0,71.0,74.0,75.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,K,Gibbs,189.0,Kieran Gibbs,53,WBFC,Defender,27,0,1,4,1,1,0,1,1,4,0,0,45,22,0,Kieran
443,183871,N. Muller,Nicolai Muller,Hamburger SV,https://cdn.sofifa.org/18/teams/28.png,1980,29,German Bundesliga,1987-09-25,173.0,66.0,Lean,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/183871.png,10000000.0,40000.0,17000000.0,78,78,87,72,70,81,45,66,2,3,3,High,Medium,Right,75,75,56,71,80,85,65,61,66,75,87,87,86,72,84,71,78,77,57,63,71,48,75,69,73,77,38,49,37,6,16,6,7,14,73.0,77.0,75.0,75.0,70.0,77.0,60.0,54.0,61.0,64.0,73.0,77.0,75.0,75.0,70.0,77.0,60.0,54.0,61.0,64.0,73.0,75.0,75.0,70.0,60.0,54.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,N,Muller,1559.0,Nicolai Muller,7,HSV,Midfielder,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Nicolai
444,183394,M. Sissoko,Moussa Sissoko,Tottenham Hotspur,https://cdn.sofifa.org/18/teams/18.png,2141,27,English Premier League,1989-08-16,187.0,91.0,Normal,True,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/183394.png,11000000.0,84000.0,20900000.0,78,78,77,74,75,76,72,85,2,3,2,Medium,Medium,Right,76,72,70,79,67,78,75,74,74,77,75,78,70,77,59,85,80,87,88,71,78,76,76,68,68,73,69,72,71,14,8,11,10,8,76.0,76.0,76.0,75.0,76.0,77.0,76.0,75.0,75.0,76.0,76.0,76.0,76.0,75.0,76.0,77.0,76.0,75.0,75.0,76.0,76.0,76.0,75.0,76.0,76.0,75.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,M,Sissoko,235.0,Moussa Sissoko,45,SPURS,Midfielder,12,1,1,0,0,3,0,20,16,7,0,0,0,0,0,Moussa
445,183332,F. Bartels,Fin Bartels,SV Werder Bremen,https://cdn.sofifa.org/18/teams/38.png,1940,30,German Bundesliga,1987-02-07,176.0,69.0,Lean,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/183332.png,10000000.0,34000.0,17000000.0,78,78,86,73,73,82,40,61,2,4,3,High,Medium,Right,73,76,44,75,65,80,76,56,69,82,85,87,87,78,87,73,70,82,52,69,55,53,77,75,60,77,38,37,28,9,8,14,12,8,73.0,79.0,78.0,78.0,73.0,78.0,60.0,50.0,60.0,64.0,73.0,79.0,78.0,78.0,73.0,78.0,60.0,50.0,60.0,64.0,73.0,78.0,78.0,73.0,60.0,50.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,F,Bartels,1360.0,Fin Bartels,47,WB1,Midfielder,14,2,3,0,0,0,0,1,0,8,0,0,0,0,0,Fin
446,183249,R. Bobadilla,Raul Bobadilla,Borussia Monchengladbach,https://cdn.sofifa.org/18/teams/23.png,2002,30,German Bundesliga,1987-06-18,181.0,88.0,Stocky,False,https://cdn.sofifa.org/flags/58@3x.png,Paraguay,https://cdn.sofifa.org/18/players/183249.png,10000000.0,41000.0,17000000.0,78,78,73,77,70,78,37,86,2,3,3,High,Medium,Right,75,77,74,73,76,80,80,80,59,80,69,76,66,75,77,83,82,76,91,72,86,27,76,64,75,74,21,51,24,13,13,12,8,11,77.0,75.0,76.0,74.0,69.0,75.0,57.0,55.0,55.0,58.0,77.0,75.0,76.0,74.0,69.0,75.0,57.0,55.0,55.0,58.0,77.0,76.0,74.0,69.0,57.0,55.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,R,Bobadilla,1516.0,Raul Bobadilla,16,MON1,Forward,5,0,0,0,0,2,0,12,8,4,0,0,0,0,0,Raul
447,183125,T. Deeney,Troy Deeney,Watford,https://cdn.sofifa.org/18/teams/1795.png,1918,29,English Premier League,1988-06-29,183.0,90.0,Stocky,True,https://cdn.sofifa.org/flags/14@3x.png,England,https://cdn.sofifa.org/18/players/183125.png,10500000.0,65000.0,20000000.0,78,78,65,81,65,69,35,85,2,3,3,High,Medium,Right,55,80,82,73,78,65,68,36,60,75,64,65,65,74,73,86,82,77,92,78,80,29,77,73,80,78,33,29,25,10,11,16,12,15,77.0,70.0,74.0,72.0,68.0,70.0,56.0,53.0,51.0,53.0,77.0,70.0,74.0,72.0,68.0,70.0,56.0,53.0,51.0,53.0,77.0,74.0,72.0,68.0,56.0,53.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,T,Deeney,123.0,Troy Deeney,66,WFC,Forward,17,5,2,0,0,1,1,8,7,4,0,1,0,0,0,Troy
448,182836,A. Carroll,Andy Carroll,West Ham United,https://cdn.sofifa.org/18/teams/19.png,1913,28,English Premier League,1989-01-06,193.0,79.0,Normal,True,https://cdn.sofifa.org/flags/14@3x.png,England,https://cdn.sofifa.org/18/players/182836.png,10500000.0,105000.0,20000000.0,78,78,62,78,61,68,49,85,2,2,3,Medium,High,Left,62,77,91,65,74,67,53,42,57,74,60,64,62,77,49,85,84,68,93,78,85,45,76,65,73,78,42,46,43,14,14,12,10,6,77.0,69.0,72.0,69.0,66.0,68.0,60.0,62.0,58.0,58.0,77.0,69.0,72.0,69.0,66.0,68.0,60.0,62.0,58.0,58.0,77.0,72.0,69.0,66.0,60.0,62.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,A,Carroll,338.0,Andy Carroll,22,WESTHAM,Forward,7,2,0,0,0,6,0,8,4,3,0,0,0,0,0,Andy
449,182744,J. Holebas,Jose Holebas,Watford,https://cdn.sofifa.org/18/teams/1795.png,2112,33,English Premier League,1984-06-27,185.0,81.0,Normal,True,https://cdn.sofifa.org/flags/22@3x.png,Greece,https://cdn.sofifa.org/18/players/182744.png,4000000.0,53000.0,7600000.0,78,78,80,67,70,74,76,82,2,3,2,High,Medium,Left,79,57,74,73,50,73,69,71,69,75,78,81,74,71,75,85,74,82,79,78,89,68,69,54,57,77,78,79,80,15,13,13,14,16,72.0,72.0,71.0,70.0,70.0,72.0,74.0,77.0,77.0,76.0,72.0,72.0,71.0,70.0,70.0,72.0,74.0,77.0,77.0,76.0,72.0,71.0,70.0,70.0,74.0,77.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,J,Holebas,229.0,Jose Holebas,46,WFC,Defender,22,0,4,4,2,6,0,6,2,2,0,0,44,26,0,Jose
450,209236,Guilherme,Guilherme dos Santos Torres,RC Deportivo de La Coruna,https://cdn.sofifa.org/18/teams/242.png,1989,26,Spanish Primera Division,1991-04-05,179.0,77.0,Normal,False,https://cdn.sofifa.org/flags/54@3x.png,Brazil,https://cdn.sofifa.org/18/players/209236.png,7500000.0,24000.0,16300000.0,76,78,65,63,72,69,72,74,1,2,4,High,Medium,Right,62,55,63,78,59,64,64,68,75,76,62,67,72,75,69,82,74,65,75,64,81,77,64,74,55,72,64,79,76,9,7,12,12,10,67.0,68.0,69.0,70.0,73.0,68.0,75.0,74.0,72.0,71.0,67.0,68.0,69.0,70.0,73.0,68.0,75.0,74.0,72.0,71.0,67.0,69.0,70.0,73.0,75.0,74.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,G,Guilherme,807.0,Guilherme,42,RCDC,Midfielder,26,0,0,0,0,10,0,0,0,3,0,0,0,0,0,Guilherme
451,178322,M. Layun,Miguel Layun,FC Porto,https://cdn.sofifa.org/18/teams/236.png,2120,29,Portuguese Primeira Liga,1988-06-25,179.0,69.0,Normal,True,https://cdn.sofifa.org/flags/83@3x.png,Mexico,https://cdn.sofifa.org/18/players/178322.png,8000000.0,15000.0,16000000.0,78,78,78,72,75,75,74,71,3,3,5,High,High,Right,80,67,63,76,66,75,68,74,74,76,77,78,74,74,78,80,75,78,66,76,72,78,73,71,74,79,72,77,76,7,16,6,12,11,72.0,75.0,74.0,74.0,75.0,75.0,75.0,73.0,76.0,77.0,72.0,75.0,74.0,74.0,75.0,75.0,75.0,73.0,76.0,77.0,72.0,74.0,74.0,75.0,75.0,73.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,M,Layun,973.0,Miguel Layun,17,SEVI,Defender,7,1,0,2,1,1,0,3,3,0,0,0,21,14,0,Miguel
452,178031,P. Baysse,Paul Baysse,Malaga CF,https://cdn.sofifa.org/18/teams/573.png,1851,29,Spanish Primera Division,1988-05-18,185.0,85.0,Normal,False,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/178031.png,8000000.0,26000.0,16800000.0,78,78,65,46,66,64,78,80,1,2,3,Medium,Medium,Right,65,40,82,74,29,62,56,36,70,65,62,67,61,74,66,59,76,73,84,50,78,74,48,60,50,69,78,79,74,11,15,10,12,11,60.0,61.0,60.0,62.0,67.0,64.0,74.0,77.0,73.0,71.0,60.0,61.0,60.0,62.0,67.0,64.0,74.0,77.0,73.0,71.0,60.0,60.0,62.0,67.0,74.0,77.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,P,Baysse,908.0,Paul Baysse,26,MALA,Defender,13,1,0,2,0,1,0,5,2,1,0,0,27,14,0,Paul
453,170815,S. Defour,Steven Defour,Burnley,https://cdn.sofifa.org/18/teams/1796.png,2129,29,English Premier League,1988-04-15,175.0,72.0,Normal,True,https://cdn.sofifa.org/flags/7@3x.png,Belgium,https://cdn.sofifa.org/18/players/170815.png,10000000.0,60000.0,19000000.0,78,78,69,71,78,77,74,74,2,3,3,Medium,Medium,Right,76,67,62,79,68,76,77,76,77,79,70,68,74,78,79,76,71,77,69,74,81,82,72,80,71,81,73,73,71,7,6,14,16,10,72.0,75.0,75.0,76.0,77.0,75.0,77.0,74.0,75.0,76.0,72.0,75.0,75.0,76.0,77.0,75.0,77.0,74.0,75.0,76.0,72.0,75.0,76.0,77.0,77.0,74.0,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,S,Defour,209.0,Steven Defour,49,BUR,Midfielder,24,1,1,0,0,7,0,0,0,12,0,0,0,0,0,Steven
454,169706,J. Cork,Jack Cork,Burnley,https://cdn.sofifa.org/18/teams/1796.png,2032,28,English Premier League,1989-06-25,185.0,69.0,Normal,True,https://cdn.sofifa.org/flags/14@3x.png,England,https://cdn.sofifa.org/18/players/169706.png,10500000.0,60000.0,20000000.0,78,78,59,62,75,74,76,79,2,2,4,Medium,High,Right,66,60,73,80,60,75,73,58,78,77,61,58,63,79,71,72,73,84,80,56,72,80,70,76,58,80,73,78,76,13,11,16,6,6,70.0,70.0,71.0,73.0,77.0,73.0,78.0,76.0,75.0,75.0,70.0,70.0,71.0,73.0,77.0,73.0,78.0,76.0,75.0,75.0,70.0,71.0,73.0,77.0,78.0,76.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,J,Cork,111.0,Jack Cork,70,BUR,Midfielder,32,2,1,0,0,7,0,0,0,0,0,0,0,0,0,Jack
455,161754,Javi Garcia,Fran. Javier Garcia Fernandez,Real Betis Balompie,https://cdn.sofifa.org/18/teams/449.png,1983,30,Spanish Primera Division,1987-02-08,186.0,82.0,Normal,True,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/161754.png,7500000.0,24000.0,15800000.0,78,78,65,63,67,68,77,81,2,2,3,Medium,High,Right,47,59,86,82,59,66,55,44,74,74,64,66,62,73,55,82,90,77,80,54,86,78,62,63,61,80,78,75,73,14,6,8,14,16,70.0,65.0,68.0,69.0,72.0,67.0,77.0,78.0,72.0,71.0,70.0,65.0,68.0,69.0,72.0,67.0,77.0,78.0,72.0,71.0,70.0,68.0,69.0,72.0,77.0,78.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,J,Garcia,784.0,Javi Garcia,47,BETI,Midfielder,21,1,0,0,0,5,0,6,5,5,0,0,0,0,0,Javi
