,ID,name,full_name,club,club_logo,special,age,league,birth_date,height_cm,weight_kg,body_type,real_face,flag,nationality,photo,eur_value,eur_wage,eur_release_clause,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,skill_moves,weak_foot,work_rate_att,work_rate_def,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,rs,rw,rf,ram,rcm,rm,rdm,rcb,rb,rwb,st,lw,cf,cam,cm,lm,cdm,cb,lb,lwb,ls,lf,lam,lcm,ldm,lcb,gk,1_on_1_rush_trait,acrobatic_clearance_trait,argues_with_officials_trait,avoids_using_weaker_foot_trait,backs_into_player_trait,bicycle_kicks_trait,cautious_with_crosses_trait,chip_shot_trait,chipped_penalty_trait,comes_for_crosses_trait,corner_specialist_trait,diver_trait,dives_into_tackles_trait,diving_header_trait,driven_pass_trait,early_crosser_trait,fan's_favourite_trait,fancy_flicks_trait,finesse_shot_trait,flair_trait,flair_passes_trait,gk_flat_kick_trait,gk_long_throw_trait,gk_up_for_corners_trait,giant_throw_in_trait,inflexible_trait,injury_free_trait,injury_prone_trait,leadership_trait,long_passer_trait,long_shot_taker_trait,long_throw_in_trait,one_club_player_trait,outside_foot_shot_trait,playmaker_trait,power_free_kick_trait,power_header_trait,puncher_trait,rushes_out_of_goal_trait,saves_with_feet_trait,second_wind_trait,selfish_trait,skilled_dribbling_trait,stutter_penalty_trait,swerve_pass_trait,takes_finesse_free_kicks_trait,target_forward_trait,team_player_trait,technical_dribbler_trait,tries_to_beat_defensive_line_trait,poacher_speciality,speedster_speciality,aerial_threat_speciality,dribbler_speciality,playmaker_speciality,engine_speciality,distance_shooter_speciality,crosser_speciality,free_kick_specialist_speciality,tackling_speciality,tactician_speciality,acrobat_speciality,strength_speciality,clinical_finisher_speciality,prefers_rs,prefers_rw,prefers_rf,prefers_ram,prefers_rcm,prefers_rm,prefers_rdm,prefers_rcb,prefers_rb,prefers_rwb,prefers_st,prefers_lw,prefers_cf,prefers_cam,prefers_cm,prefers_lm,prefers_cdm,prefers_cb,prefers_lb,prefers_lwb,prefers_ls,prefers_lf,prefers_lam,prefers_lcm,prefers_ldm,prefers_lcb,prefers_gk,FirstInitial,Surname,Unnamed: 0_y,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,Firstname
108,212188,T. Werner,Timo Werner,RB Leipzig,https://cdn.sofifa.org/18/teams/112172.png,1903,21,German Bundesliga,1996-03-06,180.0,75.0,Normal,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/212188.png,30500000.0,68000.0,54100000.0,82,87,92,79,65,81,28,65,3,3,4,High,Medium,Right,69,86,74,76,81,81,62,42,55,82,93,92,79,84,76,74,77,78,59,67,63,37,85,57,68,70,17,20,19,9,9,8,15,9,81.0,80.0,80.0,77.0,68.0,79.0,53.0,46.0,55.0,59.0,81.0,80.0,80.0,77.0,68.0,79.0,53.0,46.0,55.0,59.0,81.0,80.0,77.0,68.0,53.0,46.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,T,Werner,754.0,Timo Werner,64,VFB,Forward,16,3,1,0,0,2,0,18,16,8,0,0,0,0,0,Timo
109,177100,T. Werner,Tobias Werner,1. FC Nurnberg,https://cdn.sofifa.org/18/teams/171.png,1916,31,German 2. Bundesliga,1985-07-19,174.0,70.0,Lean,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/177100.png,1600000.0,17000.0,,70,70,76,71,69,68,49,61,2,2,2,Medium,Medium,Left,71,71,70,70,71,67,68,72,66,66,75,77,73,66,72,75,85,69,54,72,61,62,71,68,56,69,39,49,36,9,14,14,12,15,70.0,70.0,70.0,69.0,67.0,69.0,60.0,56.0,60.0,61.0,70.0,70.0,70.0,69.0,67.0,69.0,60.0,56.0,60.0,61.0,70.0,70.0,69.0,67.0,60.0,56.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,T,Werner,655.0,Tobias Werner,106,,Midfielder,31,8,4,0,0,7,0,2,1,9,0,1,0,0,0,Tobias
110,211575,Andre Gomes,Andre Filipe Tavares Gomes,FC Barcelona,https://cdn.sofifa.org/18/teams/241.png,2087,23,Spanish Primera Division,1993-07-30,188.0,84.0,Lean,True,https://cdn.sofifa.org/flags/38@3x.png,Portugal,https://cdn.sofifa.org/18/players/211575.png,30000000.0,150000.0,67500000.0,82,88,68,71,78,78,71,81,3,3,4,Medium,Medium,Right,61,68,69,84,63,81,82,68,83,80,71,66,67,79,64,80,58,78,85,73,81,76,77,83,55,78,65,77,64,12,9,6,14,8,75.0,75.0,77.0,79.0,80.0,76.0,78.0,74.0,72.0,73.0,75.0,75.0,77.0,79.0,80.0,76.0,78.0,74.0,72.0,73.0,75.0,77.0,79.0,80.0,78.0,74.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,A,Gomes,1244.0,Andre Gomes,78,VALA,Midfielder,31,4,1,0,0,9,0,3,2,12,0,0,0,0,0,Andre
111,208618,Lucas Vazquez,Lucas Vazquez Iglesias,Real Madrid CF,https://cdn.sofifa.org/18/teams/243.png,2025,26,Spanish Primera Division,1991-07-01,173.0,70.0,Normal,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/208618.png,26000000.0,185000.0,55300000.0,82,83,83,73,81,82,43,67,2,3,4,High,High,Right,85,73,52,81,54,82,82,75,75,83,85,82,81,85,78,77,67,90,57,78,65,44,81,82,56,72,31,50,44,9,16,9,9,7,75.0,82.0,80.0,81.0,78.0,82.0,64.0,54.0,65.0,69.0,75.0,82.0,80.0,81.0,78.0,82.0,64.0,54.0,65.0,69.0,75.0,80.0,81.0,78.0,64.0,54.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,L,Vazquez,1210.0,Lucas Vazquez,90,RCDE,Midfielder,30,3,6,0,0,7,0,6,4,5,0,0,0,0,0,Lucas
112,208421,Saul,Saul Niguez Esclapez,Atletico Madrid,https://cdn.sofifa.org/18/teams/240.png,2092,22,Spanish Primera Division,1994-11-21,181.0,70.0,Lean,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/208421.png,32000000.0,59000.0,72000000.0,82,90,73,69,78,81,77,75,3,3,4,Medium,High,Left,69,71,83,85,30,82,63,60,80,84,72,73,76,82,68,74,79,80,76,70,66,78,79,79,54,80,69,82,77,7,13,12,10,9,77.0,78.0,79.0,80.0,81.0,79.0,79.0,78.0,78.0,78.0,77.0,78.0,79.0,80.0,81.0,79.0,79.0,78.0,78.0,78.0,77.0,79.0,80.0,81.0,79.0,78.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,S,Saul,1187.0,Saul,99,,Forward,30,3,8,0,0,4,0,5,4,17,0,0,0,0,0,Saul
113,219709,Saul,Saul Garcia Cabrero,RC Deportivo de La Coruna,https://cdn.sofifa.org/18/teams/242.png,1719,22,Spanish Primera Division,1994-11-09,183.0,71.0,Lean,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/219709.png,1200000.0,10000.0,2700000.0,68,77,69,45,64,62,65,61,1,3,3,High,Medium,Left,72,29,49,70,22,57,60,65,54,70,71,68,58,70,63,66,59,55,64,65,59,68,49,53,43,55,61,69,70,7,14,15,15,9,55.0,60.0,59.0,60.0,61.0,61.0,65.0,64.0,67.0,67.0,55.0,60.0,59.0,60.0,61.0,61.0,65.0,64.0,67.0,67.0,55.0,59.0,60.0,61.0,65.0,64.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,S,Saul,1187.0,Saul,99,,Forward,30,3,8,0,0,4,0,5,4,17,0,0,0,0,0,Saul
114,188234,Felipe,Felipe Trevizan Martins,Hannover 96,https://cdn.sofifa.org/18/teams/485.png,1561,30,German Bundesliga,1987-05-15,193.0,90.0,Normal,False,https://cdn.sofifa.org/flags/54@3x.png,Brazil,https://cdn.sofifa.org/18/players/188234.png,1800000.0,24000.0,3200000.0,71,71,41,43,50,55,68,71,1,2,3,Medium,Medium,Left,43,24,71,62,26,52,33,31,62,63,41,41,51,66,35,76,70,33,86,58,82,62,26,38,52,65,65,72,70,13,16,14,12,15,51.0,47.0,49.0,50.0,54.0,48.0,64.0,70.0,59.0,57.0,51.0,47.0,49.0,50.0,54.0,48.0,64.0,70.0,59.0,57.0,51.0,49.0,50.0,54.0,64.0,70.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,F,Felipe,990.0,Felipe,11,H96,Defender,6,0,0,1,1,1,0,15,4,1,0,0,18,10,0,Felipe
115,207664,C. Bacca,Carlos Bacca,Villarreal CF,https://cdn.sofifa.org/18/teams/483.png,1872,30,Spanish Primera Division,1986-09-08,181.0,77.0,Lean,False,https://cdn.sofifa.org/flags/56@3x.png,Colombia,https://cdn.sofifa.org/18/players/207664.png,21500000.0,125000.0,,82,82,77,79,64,79,24,70,3,3,2,Medium,Low,Right,60,87,76,72,80,79,72,58,50,81,76,78,76,80,77,76,77,67,74,60,62,34,87,66,80,80,12,16,14,12,12,8,5,8,80.0,77.0,78.0,75.0,66.0,75.0,50.0,44.0,49.0,53.0,80.0,77.0,78.0,75.0,66.0,75.0,50.0,44.0,49.0,53.0,80.0,78.0,75.0,66.0,50.0,44.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,C,Bacca,1144.0,Carlos Bacca,177,SEVI,Forward,31,20,5,0,0,4,0,6,6,24,0,1,0,0,0,Carlos
116,206652,Sergio Rico,Sergio Rico Gonzalez,Sevilla FC,https://cdn.sofifa.org/18/teams/481.png,1225,23,Spanish Primera Division,1993-09-01,194.0,88.0,Lean,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/206652.png,21500000.0,16000.0,46800000.0,82,87,79,80,78,83,52,82,2,1,3,Medium,Medium,Right,17,14,11,23,15,14,24,20,23,12,50,53,62,80,43,19,63,31,67,12,27,23,11,45,24,29,18,11,11,79,80,78,82,83,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,S,Rico,1336.0,Sergio Rico,54,SEVI,Goalkeeper,19,0,0,7,0,2,0,18,2,0,0,0,26,12,0,Sergio
117,206545,Manu Trigueros,Manuel Trigueros Munoz,Villarreal CF,https://cdn.sofifa.org/18/teams/483.png,2117,25,Spanish Primera Division,1991-10-17,178.0,71.0,Lean,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/206545.png,27500000.0,43000.0,59800000.0,82,85,73,74,80,81,65,69,2,4,4,Medium,Medium,Right,69,71,76,86,63,81,78,69,82,84,73,73,78,81,71,81,83,79,63,80,68,69,77,83,65,73,53,73,58,9,14,12,7,8,77.0,78.0,80.0,81.0,81.0,79.0,74.0,69.0,71.0,73.0,77.0,78.0,80.0,81.0,81.0,79.0,74.0,69.0,71.0,73.0,77.0,80.0,81.0,81.0,74.0,69.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,M,Trigueros,1317.0,Manu Trigueros,59,VIAL,Forward,29,1,1,0,0,9,0,8,5,10,0,0,0,0,1,Manu
118,205452,A. Rudiger,Antonio Rudiger,Chelsea,https://cdn.sofifa.org/18/teams/5.png,1838,24,English Premier League,1993-03-03,190.0,85.0,Normal,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/205452.png,24500000.0,105000.0,47200000.0,82,86,74,40,64,63,82,79,2,2,3,Medium,High,Right,68,27,78,70,34,59,34,56,65,68,73,75,63,82,50,70,74,65,83,40,89,79,33,57,40,73,82,84,81,14,15,10,12,8,58.0,59.0,58.0,59.0,64.0,62.0,75.0,81.0,76.0,74.0,58.0,59.0,58.0,59.0,64.0,62.0,75.0,81.0,76.0,74.0,58.0,58.0,59.0,64.0,75.0,81.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,A,Rudiger,924.0,Antonio Rudiger,26,VFB,Defender,18,0,1,2,0,2,0,1,1,1,0,0,37,20,0,Antonio
119,204525,Inigo Martinez,Inigo Martinez Berridi,Real Sociedad,https://cdn.sofifa.org/18/teams/457.png,1961,26,Spanish Primera Division,1991-05-17,182.0,79.0,Normal,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/204525.png,24000000.0,37000.0,52200000.0,82,86,71,56,63,61,82,79,2,2,2,Medium,Medium,Left,51,42,78,74,37,53,72,51,77,70,70,72,67,75,64,81,89,72,78,74,86,82,48,46,39,72,85,81,84,12,16,11,13,11,63.0,60.0,62.0,62.0,67.0,62.0,77.0,81.0,75.0,73.0,63.0,60.0,62.0,62.0,67.0,62.0,77.0,81.0,75.0,73.0,63.0,62.0,62.0,67.0,77.0,81.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,I,Martinez,1235.0,Inigo Martinez,81,RESO,Defender,34,3,0,6,0,6,0,0,0,1,0,0,48,20,0,Inigo
120,202857,K. Bellarabi,Karim Bellarabi,Bayer 04 Leverkusen,https://cdn.sofifa.org/18/teams/32.png,1964,27,German Bundesliga,1990-04-08,183.0,80.0,Lean,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/202857.png,23000000.0,67000.0,39100000.0,82,82,92,77,74,85,33,68,3,4,3,High,High,Right,76,75,48,80,72,87,70,58,59,82,91,92,86,81,78,85,75,73,68,78,59,38,78,77,57,77,28,30,33,10,12,7,11,10,77.0,82.0,81.0,80.0,72.0,80.0,57.0,48.0,58.0,63.0,77.0,82.0,81.0,80.0,72.0,80.0,57.0,48.0,58.0,63.0,77.0,81.0,80.0,72.0,57.0,48.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,K,Bellarabi,629.0,Karim Bellarabi,138,BL1,Midfielder,32,12,6,0,0,5,0,1,1,14,0,0,0,0,0,Karim
121,202652,R. Sterling,Raheem Sterling,Manchester City,https://cdn.sofifa.org/18/teams/10.png,1960,22,English Premier League,1994-12-08,170.0,69.0,Lean,True,https://cdn.sofifa.org/flags/14@3x.png,England,https://cdn.sofifa.org/18/players/202652.png,29500000.0,140000.0,56800000.0,82,87,93,71,74,85,46,61,3,4,3,High,Medium,Right,73,73,38,81,59,85,64,49,67,84,94,92,91,79,92,68,60,75,64,70,34,26,81,75,63,74,48,58,54,15,12,12,15,9,74.0,81.0,80.0,80.0,74.0,81.0,61.0,53.0,64.0,67.0,74.0,81.0,80.0,80.0,74.0,81.0,61.0,53.0,64.0,67.0,74.0,80.0,80.0,74.0,61.0,53.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,R,Sterling,27.0,Raheem Sterling,120,LPOOL,Midfielder,34,7,7,0,0,5,0,2,1,9,0,0,0,0,0,Raheem
122,202651,Suso,Jesus Joaquin Fernandez Saez,Milan,https://cdn.sofifa.org/18/teams/47.png,1911,23,Italian Serie A,1993-11-19,176.0,70.0,Lean,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/202651.png,29500000.0,110000.0,52400000.0,82,87,82,75,81,87,23,51,3,4,3,High,Medium,Left,81,70,50,83,72,87,84,80,75,89,84,80,86,78,86,78,50,77,50,82,23,20,76,82,72,76,19,23,18,15,15,9,8,9,74.0,82.0,81.0,82.0,75.0,82.0,53.0,37.0,53.0,58.0,74.0,82.0,81.0,82.0,75.0,82.0,53.0,37.0,53.0,58.0,74.0,81.0,82.0,75.0,53.0,37.0,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,S,Suso,592.0,Suso,0,LPOOL,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Suso
123,202335,E. Dier,Eric Dier,Tottenham Hotspur,https://cdn.sofifa.org/18/teams/18.png,2045,23,English Premier League,1994-01-15,188.0,90.0,Normal,True,https://cdn.sofifa.org/flags/14@3x.png,England,https://cdn.sofifa.org/18/players/202335.png,25000000.0,85000.0,49400000.0,82,87,72,63,71,65,81,85,2,2,3,Medium,High,Right,67,52,83,76,52,66,54,77,77,70,70,74,56,76,40,83,77,80,87,72,90,80,53,66,70,77,79,82,83,11,14,6,13,9,68.0,66.0,67.0,68.0,72.0,69.0,78.0,81.0,77.0,76.0,68.0,66.0,67.0,68.0,72.0,69.0,78.0,81.0,77.0,76.0,68.0,67.0,68.0,72.0,78.0,81.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,E,Dier,175.0,Eric Dier,65,SPURS,Midfielder,25,2,2,0,0,4,0,7,3,1,0,0,0,0,0,Eric
124,201862,M. Rojo,Marcos Rojo,Manchester United,https://cdn.sofifa.org/18/teams/11.png,2045,27,English Premier League,1990-03-20,187.0,80.0,Normal,True,https://cdn.sofifa.org/flags/52@3x.png,Argentina,https://cdn.sofifa.org/18/players/201862.png,21000000.0,130000.0,40400000.0,82,83,71,59,69,68,81,83,3,3,2,Medium,High,Left,75,50,82,72,49,67,67,57,73,68,70,71,72,77,64,79,85,79,82,63,92,80,57,57,64,74,79,82,80,7,8,12,15,10,67.0,66.0,66.0,66.0,69.0,68.0,77.0,80.0,77.0,76.0,67.0,66.0,66.0,66.0,69.0,68.0,77.0,80.0,77.0,76.0,67.0,66.0,66.0,69.0,77.0,80.0,,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,M,Rojo,243.0,Marcos Rojo,51,MUFC,Defender,20,0,0,5,1,6,0,2,2,3,0,0,23,7,0,Marcos
125,200104,H. Son,Heung Min Son,Tottenham Hotspur,https://cdn.sofifa.org/18/teams/18.png,1975,24,English Premier League,1992-07-08,183.0,77.0,Lean,True,https://cdn.sofifa.org/flags/167@3x.png,Korea Republic,https://cdn.sofifa.org/18/players/200104.png,28000000.0,95000.0,55300000.0,82,85,86,83,75,83,25,66,3,4,5,High,High,Right,75,83,65,78,73,85,81,70,64,82,87,86,79,81,77,83,65,80,62,86,60,29,83,78,71,78,17,19,23,11,13,13,6,10,80.0,82.0,82.0,81.0,73.0,81.0,54.0,43.0,54.0,59.0,80.0,82.0,82.0,81.0,73.0,81.0,54.0,43.0,54.0,59.0,80.0,82.0,81.0,73.0,54.0,43.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,H,Son,639.0,Heung Min Son,116,BL1,Forward,28,11,2,0,0,4,0,4,3,11,0,0,0,0,0,Heung
126,199503,G. Xhaka,Granit Xhaka,Arsenal,https://cdn.sofifa.org/18/teams/1.png,1991,24,English Premier League,1992-09-27,185.0,82.0,Normal,True,https://cdn.sofifa.org/flags/47@3x.png,Switzerland,https://cdn.sofifa.org/18/players/199503.png,27500000.0,110000.0,52900000.0,82,85,50,66,79,72,72,78,3,3,2,Medium,Medium,Left,66,49,62,85,50,70,68,70,86,80,48,51,53,83,61,88,39,78,76,83,92,77,77,82,59,74,71,73,68,7,8,11,7,13,69.0,70.0,73.0,75.0,80.0,72.0,79.0,73.0,71.0,73.0,69.0,70.0,73.0,75.0,80.0,72.0,79.0,73.0,71.0,73.0,69.0,73.0,75.0,80.0,79.0,73.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,G,Xhaka,761.0,Granit Xhaka,62,MON1,Midfielder,30,2,1,0,0,11,0,0,0,2,0,0,0,0,0,Granit
127,193698,O. Baumann,Oliver Baumann,TSG 1899 Hoffenheim,https://cdn.sofifa.org/18/teams/10029.png,1209,27,German Bundesliga,1990-06-02,187.0,82.0,Normal,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/193698.png,18000000.0,37000.0,32000000.0,82,84,82,82,64,84,49,81,2,1,3,Medium,Medium,Right,14,11,16,30,11,19,12,11,25,17,47,51,45,81,43,21,73,39,69,13,32,21,10,41,22,52,10,18,14,82,82,64,81,84,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,O,Baumann,721.0,Oliver Baumann,71,,Goalkeeper,34,0,0,8,0,0,0,0,0,0,0,0,55,29,0,Oliver
128,193469,Victor Ruiz,Victor Ruiz Torre,Villarreal CF,https://cdn.sofifa.org/18/teams/483.png,1833,28,Spanish Primera Division,1989-01-25,185.0,78.0,Normal,True,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/193469.png,20000000.0,43000.0,43500000.0,82,83,58,42,64,60,83,81,2,2,2,Medium,Medium,Left,54,37,77,75,39,53,67,46,70,71,54,61,56,77,58,59,78,74,85,38,82,83,39,56,46,72,83,84,85,12,8,6,6,14,57.0,57.0,57.0,59.0,66.0,60.0,78.0,81.0,75.0,73.0,57.0,57.0,57.0,59.0,66.0,60.0,78.0,81.0,75.0,73.0,57.0,57.0,59.0,66.0,78.0,81.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,V,Ruiz,1250.0,Victor Ruiz,77,VIAL,Defender,24,0,2,9,1,5,0,5,1,0,0,0,26,11,0,Victor
